# rootname919                                     ,Mo,No,psffwhm,asecpix,skybg,skybgstd,x0peak,y0peak,x0col,y0col,x0A1fit,y0A1fit,x0A3fit,y0A3fit,a,b,PAdeg,InFit1D,RnFit1D,nFit1D,xsin,x0Fit2D,y0Fit2D,InFit2D,RnFit2D,nFit2D,qFit2D,PAFit2D,LT,R10,R20,R30,R40,R50,R60,R70,R80,R90,Rp,C1,C2,BGmedian,A_e,A0,A1,A2,A3,A4,S1,S3,G,M20,psi,sigma_psi,H,IRkurvmedian,IRkurvmad,QF,
ESO357-29_G_450px                                 ,450.00000000,450.00000000,7.35702669,0.77781746,0.05052167,0.21849294,228.49979326,226.50053232,247.45209395,244.83784360,249.86140997,247.99654262,271.31042037,258.86262737,50.54884162,12.56136070,40.11446319,0.58472963,102.74029469,0.70774939,12.67678570,243.80133207,242.55640963,0.54816386,130.88903858,0.82724865,0.16449562,38.39489606,16961.84960938,37.45336286,55.94124892,70.92572678,87.53749738,106.11196215,130.18278293,159.40437184,187.42622984,223.69157134,236.75846189,0.52509821,0.32388527,0.65635215,0.00001288,0.21305950,0.15200083,0.85303326,0.29990152,11.13849236,0.12282782,0.52747589,0.60518257,-1.10740274,1.61114305,0.78012764,0.77472905,0.89160345,3.34772890,64.00000000,
ESO357-29_I_450px                                 ,450.00000000,450.00000000,5.19200905,0.77781746,0.05057941,0.20379217,234.50020354,231.49983770,246.13280638,242.70026377,247.11919528,244.97248902,269.84754797,257.14913684,41.04180683,11.27636038,40.24225985,0.77046635,95.15229450,0.67616927,12.74026790,243.89174765,241.94980161,0.70112265,116.77496929,0.79348890,0.20308893,38.60932348,21382.63867188,35.30327261,53.22622817,68.02477860,83.52002491,100.38780963,121.44792614,148.91173305,180.22275607,221.22065712,211.91170173,0.52968394,0.34314470,0.58363333,0.00000953,0.19782123,0.14122635,0.90894987,0.29262612,7.62028774,0.08000340,0.50849599,0.62724933,-1.29797032,1.64099031,0.65294560,0.72530497,0.64907703,3.53075767,0.00000000,
ESO357-29_R_450px                                 ,450.00000000,450.00000000,5.36516391,0.77781746,0.04313518,0.19019969,231.49969253,228.50050087,247.08313382,244.07877026,248.00995997,246.45707487,269.22423496,255.77491198,48.42110723,13.11567159,40.21240581,0.78934923,99.03670717,0.69180575,12.11817862,243.85227957,242.16368154,0.71256284,125.01011529,0.81752243,0.18750300,38.58832875,22905.30664062,37.33430207,55.47860692,70.46979461,86.41736722,103.85938350,126.42143496,154.58450014,184.19011132,223.00235828,223.10326232,0.52114076,0.33186372,0.52491712,0.00000830,0.22262520,0.18228750,0.89889425,0.23874131,9.87643883,0.10422982,0.43594996,0.62684845,-1.17640637,1.64545829,0.75771106,0.73040580,0.54445334,3.75748671,0.00000000,
ESO357-29_U_450px                                 ,450.00000000,450.00000000,7.14003275,0.77781746,0.00259315,0.02131401,216.50015598,218.50062368,249.21769211,247.03150951,249.67160576,247.32833751,271.96072083,259.19713335,47.51781561,7.04192980,40.75068439,0.02286524,124.96194071,0.58612732,26.51208808,243.72028616,243.68461348,0.01757068,159.48423891,0.81489310,0.12769945,37.66813333,545.25579834,50.25055471,69.09189111,87.68921905,107.83017752,133.48614117,162.81949439,192.37649801,225.08230812,264.80939508,258.79213850,0.51291428,0.29749721,0.96106844,0.00003909,0.18151004,0.10068315,0.80530558,0.58473688,16.77417118,0.13837336,0.57597807,0.55396607,-0.78342401,1.45778339,0.89911177,0.71942732,0.64024217,2.51050779,64.00000000,
ESO357-29_Z_450px                                 ,450.00000000,450.00000000,4.92708661,0.77781746,0.03951652,0.21218626,234.50018497,231.50014459,245.03718446,241.60769359,246.61364567,244.97569765,251.61646039,244.82957101,37.71127874,10.39680312,40.07054357,0.50495435,93.92770565,0.66958923,11.82459374,243.19911186,241.38972550,0.46407054,113.36839783,0.77392366,0.20861113,38.53775501,13614.68359375,34.87287121,52.40847175,67.19851138,82.36457068,98.77085008,119.01611769,145.23781964,176.80024595,216.02869100,203.80513793,0.52808137,0.33988264,0.72041087,0.00001558,0.20533283,0.09519655,0.90514776,0.42622231,7.16422486,0.06703113,0.61138056,0.59815886,-1.23247024,1.69387161,0.67596219,0.74332055,0.83058657,4.97947208,0.00000000,
ESO35815_F378_450px                               ,450.00000000,450.00000000,5.24546086,0.77781746,0.00023881,0.01387402,228.50137295,234.50052187,228.57225323,232.30943822,232.30088431,235.96873623,227.84603378,235.21687650,21.05430666,15.52101147,74.86579376,0.00960479,29.46315970,0.84743743,19.69937630,229.76970644,236.95586326,0.00645469,38.94523294,1.26868513,0.63774211,80.82231077,70.40958405,10.20199346,15.13938556,20.03695182,25.82036125,31.77533209,38.04249074,44.95412105,53.21714624,65.06146595,59.46287027,0.54594333,0.31123375,1.00682313,0.00019700,0.26421016,0.01162304,0.89449207,0.75335927,3.68672049,0.01647090,0.80752017,0.55386794,-0.06523454,1.57729786,0.70206130,0.84856497,-0.02058192,5.49986782,0.00000000,
ESO35815_F395_450px                               ,450.00000000,450.00000000,5.21375469,0.77781746,0.00063122,0.02045527,230.50095574,235.50035971,230.70051583,234.10802490,230.39937390,237.90710663,234.74313711,233.18646581,17.97281233,14.03317083,78.47006544,0.00832065,32.06493911,0.97934807,22.84724664,230.67454371,237.31901433,0.00473665,46.84406860,1.53027478,0.70196258,84.54928243,72.66743469,9.73025538,14.33337447,19.23660097,25.29301216,31.81009121,37.33080418,43.67360195,51.00365041,57.04071685,44.47526794,0.55125281,0.25362006,1.06486134,0.00028140,0.19567354,0.00309939,0.96743539,0.77565356,3.16257421,0.00630639,0.83424369,0.52624548,0.07978397,1.55451046,0.67615238,0.87397295,-0.06361298,9.04694679,0.00000000,
ESO35815_F410_450px                               ,450.00000000,450.00000000,4.94644049,0.77781746,0.00216827,0.04909515,229.50003675,235.49998821,228.79248517,231.91565967,230.21499127,240.05923342,227.22622615,230.74297220,22.26880428,17.11957059,72.73369301,0.02234324,37.15169158,0.92497883,15.75102203,230.29018548,238.08513755,0.01059601,60.27660603,1.67518961,0.68114410,74.74996542,242.38534546,11.04978407,17.04713872,22.56668427,28.48740272,34.00699067,40.56394533,46.64727935,54.22330418,63.67621894,65.93238072,0.50253448,0.27240907,1.08488483,0.00020250,0.17784410,0.01007159,0.96317934,0.79021648,5.54127875,0.01452691,0.79704933,0.53173018,-0.11410443,1.58485220,0.69245932,0.82710466,0.87544846,6.89720925,0.00000000,
ESO35815_F430_450px                               ,450.00000000,450.00000000,5.20838388,0.77781746,0.00233894,0.05128028,229.50058144,236.50049708,228.43381326,232.86743000,230.18708005,239.76954516,228.81244757,232.58895689,22.14407736,16.80159840,81.41496283,0.03187856,32.71449762,0.81656028,19.64889745,230.41376829,239.45552177,0.01871817,43.51043216,1.45527189,0.71599711,86.61108745,290.00064087,11.22816362,16.70512165,22.33988482,27.98090856,34.64699596,41.45787055,49.36820449,58.07634928,68.84167353,53.85393263,0.54114967,0.29818583,1.01473811,0.00017679,0.24356470,0.01235265,0.95869579,0.72605768,7.03095479,0.01282864,0.79133339,0.53908653,-0.08278450,1.63222774,0.71579660,0.68087339,0.75288508,8.13890256,0.00000000,
ESO35815_F515_450px                               ,450.00000000,450.00000000,3.97381326,0.77781746,0.00242685,0.05530009,229.50086455,236.50076200,227.65511774,244.95922363,231.41713024,239.10999297,229.39853030,230.08197190,38.99061025,17.69146455,93.84703685,0.04873792,43.18197572,0.99404191,15.84848340,230.57106284,239.23906986,0.03797062,41.34346801,1.33671738,0.65917006,80.54772587,516.39154053,13.70423278,21.31859278,29.30116742,38.49227959,48.10173076,58.83306810,69.55239910,80.79967825,83.75318318,87.67833309,0.57865110,0.24084062,1.05780729,0.00010707,0.23752133,0.02402571,0.98112795,0.76788700,9.87416444,0.02798122,0.67967245,0.57787796,-0.25730485,1.61129182,0.56906522,0.73345467,1.38480602,5.36072662,0.00000000,
ESO35815_F660_450px                               ,450.00000000,450.00000000,3.35140274,0.77781746,0.00178406,0.01607599,229.50042923,236.50092365,229.13892381,234.36602541,230.91366463,238.75513542,224.78266146,230.72641114,21.75554160,15.83525583,79.69794005,0.07724976,26.56297866,0.75392573,29.56265698,230.00882284,239.04548926,0.05893944,31.57165678,1.07059404,0.65618951,81.52837337,525.72528076,10.52490960,15.51452008,20.97091276,27.51487585,34.34689202,42.32632440,51.29752397,63.99113377,95.22417441,65.85867167,0.61538146,0.44285977,0.63906281,0.00003057,0.32691682,0.05169887,0.99491768,0.39121121,3.28778124,0.01580611,0.44027896,0.67568857,-0.64538649,1.58358973,0.43422390,0.68084744,-0.30584950,2.20932632,0.00000000,
ESO35815_F861_450px                               ,450.00000000,450.00000000,3.39245071,0.77781746,0.00527661,0.08545122,229.50092609,238.50025826,229.40308292,235.83534678,230.74929603,241.77569999,224.75575294,226.76035561,20.37864994,15.52115148,78.04835513,0.10518650,31.60924863,0.93830969,11.26794385,230.55021328,240.80345398,0.07523322,38.13933490,1.33886860,0.71692464,82.58863780,935.08148193,10.25525132,15.75151875,20.76760890,26.56746368,32.63380702,40.06685898,47.65916570,55.72503163,67.69264852,63.82387232,0.54872789,0.31687377,0.88891790,0.00009137,0.28919914,0.01405377,0.99634393,0.59121018,4.17822821,0.00849659,0.58520053,0.57326563,-0.05940191,1.56661634,0.50411912,0.77268433,0.52203139,4.29651929,0.00000000,
ESO35815_G_450px                                  ,450.00000000,450.00000000,4.18793465,0.77781746,0.00676652,0.16316874,229.50140237,236.50073883,229.99497401,235.46647161,231.79538453,239.86860362,225.72492636,230.71269079,18.44004881,13.71329167,76.92228346,0.34044058,29.82113256,0.86576987,10.29249679,230.66888989,239.50831480,0.25610601,36.15545858,1.21631013,0.65346068,82.95285355,2537.26660156,9.91959948,14.90014809,19.81871400,25.18256190,30.74793341,36.94824078,43.88443022,51.89345445,61.59342553,64.79418620,0.54192200,0.30171843,0.82886229,0.00006430,0.27307477,0.03738349,0.98324658,0.50227314,1.76868101,0.01117688,0.59872954,0.60802285,-0.61888411,1.59962563,0.39241555,0.72215549,0.61254518,3.86817227,0.00000000,
ESO35815_I_450px                                  ,450.00000000,450.00000000,3.53313175,0.77781746,0.00730612,0.18485694,229.50132050,238.50035289,229.83954838,236.25556755,231.15170624,241.41284409,226.81141551,228.78236327,20.29080369,15.04400645,78.20694599,0.46027672,31.80656607,0.98798906,8.64845453,230.63428222,240.89169132,0.37808238,35.41754872,1.26626204,0.69515460,83.22799555,4551.55859375,10.73344040,16.63136615,22.66367854,29.31039735,36.46015044,44.45542291,53.75479906,66.00786041,94.07412047,69.94177056,0.59866773,0.41165171,0.81257429,0.00004061,0.25576231,0.03369791,0.99707664,0.49084498,3.24573310,0.01012113,0.51847818,0.64141869,-0.23121416,1.59891654,0.40013642,0.72490392,-0.09790531,2.84187729,0.00000000,
ESO35815_R_450px                                  ,450.00000000,450.00000000,3.61623718,0.77781746,0.00745079,0.16313817,229.50102853,237.50061662,227.31521905,246.93494337,230.91688471,239.99949396,227.76829137,230.69827216,39.77006761,16.71062664,93.38358702,0.40324614,44.79788592,1.05575003,13.13558208,230.65773152,240.09464538,0.39894399,35.40142874,1.22385043,0.67357387,82.96206518,4569.46191406,14.40902809,22.79495782,31.51656061,41.27519922,51.87490398,63.59915522,75.54218251,80.92493726,88.48798959,91.98677738,0.55024358,0.23192702,0.83883086,0.00003570,0.30235788,0.07995537,0.99510690,0.63727549,10.52784858,0.08153981,0.46868074,0.68374258,-0.34140564,1.59607163,0.40208100,0.45012346,0.22586257,3.29252491,64.00000000,
ESO35815_U_450px                                  ,450.00000000,450.00000000,6.36894024,0.77781746,0.00008307,0.01821646,228.50130023,234.50057897,228.53657105,233.09243137,230.22809392,236.87642828,230.78774829,232.52379741,19.71307975,14.21358150,76.39481115,0.00974381,34.19526738,1.09124733,25.18604891,229.84980791,236.06459167,0.00549478,52.13039002,1.64389035,0.61167990,77.09694899,97.00365448,10.31613477,15.66429875,21.96009249,27.82114119,34.48375068,41.05824792,48.13702824,55.91091649,68.71096825,56.76460857,0.55258565,0.29941157,1.03774593,0.00018775,0.21041312,0.01358007,0.91128233,0.72856439,2.48145685,0.01580990,0.82718804,0.54249440,-0.15832238,1.58108429,0.63797633,0.71104988,1.21937993,7.11731814,0.00000000,
ESO35815_Z_450px                                  ,450.00000000,450.00000000,3.66421246,0.77781746,-0.00621623,0.20110960,229.50147653,238.50006410,229.97277012,236.50030304,230.49672357,242.50166251,228.26315717,225.92646208,19.33046953,14.68979154,78.28025490,0.33822869,29.68459890,0.88714243,9.90951318,230.59811170,240.81086002,0.26295883,34.19439780,1.20932860,0.70765462,85.85195130,2552.02832031,9.73071901,14.61277426,19.52700187,24.74397929,30.41507273,36.52087234,43.25027063,50.36047256,60.45783111,62.52361945,0.53735712,0.29836370,0.84864605,0.00007879,0.29413628,0.01971111,0.99712214,0.52333398,3.28603281,0.00804341,0.50496855,0.59921604,0.02923896,1.57916732,0.44004537,0.75830724,0.04771008,3.16909730,0.00000000,
ESO35820_F378_450px                               ,450.00000000,450.00000000,5.75014324,0.77781746,-0.00025234,0.01349047,217.50008841,232.49998433,217.60823707,232.87312590,218.22948913,235.58565705,217.75134486,233.67334203,15.39676946,9.96904239,77.42702394,0.01956087,24.02712783,0.57833641,40.02708297,217.41014311,233.00280854,0.01796708,28.31468819,0.71160146,0.49788501,75.62226773,79.02203369,9.72908703,14.47093669,18.13363908,22.01299905,25.90884924,31.06954705,37.88467903,47.92761961,61.39014944,39.84459951,0.52008922,0.37465057,0.92636104,0.00017068,0.12887208,0.00960526,0.76644505,0.44157181,0.97503323,0.00543265,0.85454674,0.54610138,-0.24167823,1.58447751,0.75440904,0.83976458,0.75263745,5.67899008,0.00000000,
ESO35820_F395_450px                               ,450.00000000,450.00000000,5.00071816,0.77781746,-0.00001322,0.02009311,217.50078485,232.50069519,218.17706521,233.21049100,219.73010134,236.30984290,216.84822208,233.34370256,11.14212921,7.38121258,74.80067941,0.01906937,24.99607142,0.67318623,16.79087008,218.06590177,234.20094824,0.01635914,32.08793334,0.87741328,0.46329193,75.07666734,81.18301392,9.00807654,13.84426279,17.27994025,20.98398346,24.86614345,29.54563228,35.48310941,42.33028285,52.93975742,43.27465104,0.48538134,0.32817351,1.00965445,0.00024743,0.09057994,0.00328214,0.86719933,0.50904301,2.26550719,0.00525919,0.87639649,0.54093657,-0.01653330,1.56321118,0.67561266,0.87942484,0.03775677,5.36556969,0.00000000,
ESO35820_F410_450px                               ,450.00000000,450.00000000,4.85843059,0.77781746,0.00079496,0.04855389,217.50082406,234.50025435,217.80609736,234.74766599,219.27028557,237.40290920,219.14743788,236.23281873,19.87233889,13.07455850,69.42659830,0.04989913,28.91262712,0.79214085,19.11291136,218.02089694,234.80711368,0.04844768,34.30528548,0.89723431,0.46535981,71.98604863,310.39532471,10.31457452,15.43256811,19.88430095,24.48937022,29.53077774,35.63932129,43.12045822,55.09721401,69.25272033,42.91044349,0.55269144,0.37016195,0.91895668,0.00015639,0.11149223,0.00399275,0.77304659,0.45221613,0.91572845,0.00432941,0.90415395,0.54111838,-0.22564906,1.56353606,0.65653657,0.87475623,-0.03568216,7.39882461,0.00000000,
ESO35820_F430_450px                               ,450.00000000,450.00000000,4.59825028,0.77781746,0.00087895,0.05048946,217.50057937,233.50001728,217.82454106,233.54847305,218.52249031,235.93338020,216.30282197,234.26677667,19.79868283,12.62410755,69.50871732,0.05755558,30.00954357,0.82989733,20.27677641,217.72576998,234.37276161,0.05388005,36.13177159,0.94840389,0.46049445,71.08558727,395.29626465,10.89698196,16.27649787,21.01988849,26.16727975,31.85328528,39.52166961,48.28470654,61.76422943,79.30240556,49.52987152,0.57917606,0.39613213,0.93602294,0.00012770,0.11941880,0.00526376,0.74267661,0.47348086,0.66134933,0.00676321,0.87604394,0.54885951,-0.36666365,1.57413475,0.68285646,0.83745238,-1.93350508,7.91359186,0.00000000,
ESO35820_F515_450px                               ,450.00000000,450.00000000,3.90527330,0.77781746,0.00061627,0.05274401,217.50022596,232.50098619,217.63691861,233.83581517,218.50171381,235.02954841,218.93688340,234.78370739,25.26299906,16.51000240,66.86102561,0.10941553,29.91777440,0.77419482,41.22823329,217.65089799,234.03008129,0.09923185,35.87989346,0.91625623,0.49111410,72.64198600,798.91186523,11.46794341,17.11616736,22.15756078,27.89796508,34.18368327,42.16735367,53.63607774,70.61527156,90.44956991,57.96014393,0.61549211,0.42258765,0.79735861,0.00006601,0.14843395,0.01050206,0.65828935,0.42894115,2.31505585,0.01095346,0.74302089,0.58953794,-1.08775633,1.56740634,0.50657409,0.80143797,0.40635181,4.06222110,0.00000000,
ESO35820_F660_450px                               ,450.00000000,450.00000000,3.19265293,0.77781746,0.00065895,0.01560679,216.50099989,232.50104673,202.86134576,225.78937318,218.20269061,234.56649529,209.63800982,229.15298949,46.30868233,20.71699050,35.12273531,0.09139435,43.17813358,0.57699090,355.06465064,217.18852897,233.76553648,0.11998753,32.97768224,0.81015316,0.49841064,71.14475260,944.86010742,18.73913038,27.93049781,35.86692120,43.98458720,54.15398320,67.70617442,86.38443108,104.95263542,115.67024183,113.57698753,0.57491467,0.32959124,0.70764685,0.00001652,0.25389934,0.08946878,0.42684418,0.48948597,13.38434599,0.07998564,0.48039103,0.73194293,-1.59388546,1.59202020,0.42378090,0.61257157,0.29274158,3.91735604,64.00000000,
ESO35820_F861_450px                               ,450.00000000,450.00000000,3.49106785,0.77781746,0.00350365,0.08849035,217.50066954,233.50071950,217.73922392,234.90046470,218.27673446,234.99007620,217.24770412,230.75325457,24.99931376,16.07506419,68.71253615,0.19803247,33.12521984,0.84988509,33.50730273,217.79439272,234.33148093,0.17598081,39.90289828,1.00181595,0.49066940,69.87389950,1835.87377930,12.44660818,18.58753567,24.56459189,31.23205529,38.98922506,48.73308774,62.70194558,79.96446895,104.26113927,68.76259438,0.63367524,0.42717786,0.81811994,0.00004820,0.12271923,0.01038401,0.84292310,0.47715191,2.06497117,0.01316922,0.61578167,0.59596829,-1.27973576,1.56566537,0.39572379,0.77686036,0.65229557,4.70351319,0.00000000,
ESO35820_G_450px                                  ,450.00000000,450.00000000,3.19443693,0.77781746,0.01468559,0.15221360,216.50145395,232.50064539,205.06603209,226.61185486,218.00618027,234.75066185,215.80739624,234.21552183,43.68740016,19.94434674,35.11024597,0.49148815,42.49207695,0.62072759,118.72514338,217.48328918,233.65317461,0.59202306,35.05958213,0.91822079,0.47459582,72.98743821,5095.75244141,17.83290901,26.92061707,34.80907054,43.04621764,53.10886966,66.58492417,85.07191779,107.12295041,119.56514304,114.58604350,0.59979752,0.35243753,0.86000813,0.00002987,0.21954368,0.04299844,0.24565553,0.61908907,11.22528474,0.06119700,0.53935704,0.67339078,-1.95020663,1.60546071,0.42394650,0.66219527,1.03664087,4.97524867,64.00000000,
ESO35820_I_450px                                  ,450.00000000,450.00000000,3.05888727,0.77781746,0.02358663,0.17710082,217.50000646,233.50037249,216.83876711,233.83804756,218.10291883,234.36990487,214.07441476,230.31248742,26.53867354,17.35827047,67.41748490,0.87609928,32.91282164,0.88043568,33.03056622,217.57762657,234.12427809,0.83191374,38.41589774,0.97906898,0.49385152,71.32986580,8179.23388672,12.05442402,18.26153573,24.15342505,30.48998713,37.94302026,47.74011312,61.56651515,78.28466816,104.08067541,71.95847054,0.63213942,0.43823820,0.53888883,0.00002165,0.13247262,0.02240168,0.77100026,0.27706781,1.03180369,0.01839107,0.54492587,0.64869997,-1.58557147,1.57877266,0.26916328,0.69110218,0.70959086,3.04695123,0.00000000,
ESO35820_R_450px                                  ,450.00000000,450.00000000,2.91233762,0.77781746,0.00714076,0.15154761,217.50000812,233.50038751,216.72338356,233.88670839,218.24552504,234.53056205,213.35075178,229.73611485,26.87939243,17.88800541,65.99327140,0.94827173,30.58111847,0.78871011,104.72315246,217.58578139,234.06735116,0.87335423,36.77220609,0.92242792,0.48805043,71.75105919,8521.65527344,12.48454511,18.91975534,25.21267406,32.16458383,40.94860913,53.33956342,69.92188446,96.83111876,138.16030669,74.85386723,0.70909943,0.52814413,0.49609201,0.00001778,0.16153301,0.03043991,0.42003709,0.27458826,1.15879637,0.02576868,0.56372717,0.66487286,-1.72222249,1.57874418,0.28445797,0.65591064,0.56597806,2.27484291,0.00000000,
ESO35820_U_450px                                  ,450.00000000,450.00000000,6.28897771,0.77781746,-0.00019710,0.01696114,217.50083645,233.50044868,218.27072592,234.14962070,218.24058149,236.77400666,219.79184837,238.07436130,21.43849393,14.73935102,69.17575123,0.02425995,24.28019646,0.57709232,199.26112360,217.80525816,234.38792654,0.01867865,32.77194794,0.88466659,0.48234706,74.00363594,120.44119263,10.52509648,15.53432334,19.51674297,23.76467474,29.43182797,37.46377126,48.15212270,61.42841919,74.25526062,45.77195135,0.59707700,0.40190999,0.88775818,0.00014080,0.20315702,0.01015019,0.75715385,0.52853372,2.20015130,0.00772053,0.86124869,0.55724758,-0.34818965,1.57290688,0.63554513,0.84327026,1.30453642,6.67062677,0.00000000,
ESO35820_Z_450px                                  ,450.00000000,450.00000000,3.20162593,0.77781746,-0.00211950,0.19803548,216.50139571,233.50060756,216.99525718,234.11177721,218.17268991,234.34094009,215.74775877,232.32091400,24.02673641,15.66791326,69.68446932,0.66505220,30.71619700,0.77238512,70.24937962,217.61648671,234.47004605,0.58809254,37.37837281,0.93549726,0.48763600,71.15191357,5377.38085938,11.96635797,17.98221493,23.81708201,30.01920149,37.44269141,46.74739362,60.35692652,76.98146060,104.15328576,70.58605328,0.63154296,0.44430592,0.73904322,0.00003682,0.11964001,0.01249485,0.86326094,0.39494810,1.11320226,0.01408268,0.61043813,0.62547462,-1.33568260,1.58593927,0.33770990,0.75014266,1.09519995,4.06447881,0.00000000,
ESO358-49_F378_450px                              ,450.00000000,450.00000000,5.60040578,0.77781746,0.00107554,0.01590910,225.50008787,215.50086249,231.87316699,223.75634892,221.25044447,224.91351680,225.66921102,229.19576233,43.69286968,19.18526646,9.44746423,0.03035327,32.82046191,0.49999990,14356.49732843,229.29180631,224.77750117,0.01528266,69.49957172,0.32478919,0.43167795,6.99540498,253.34039307,30.12760957,43.25628939,53.53854930,61.62684500,69.00300048,77.53361403,86.98541439,99.80609373,119.35442182,115.62629970,0.36310780,0.23797054,0.93703214,0.00006279,0.28701552,0.06683531,0.87930439,0.66243800,9.01978793,0.06110092,0.73577771,0.54540191,-0.51934353,1.53612479,0.76190015,0.72775548,-0.34782652,5.61212877,0.00000000,
ESO358-49_F395_450px                              ,450.00000000,450.00000000,5.76828477,0.77781746,0.00133764,0.02261480,216.50006523,214.50091842,218.90278803,236.54075598,234.49995508,222.77637980,213.15949718,224.78184063,40.06026001,28.97409732,157.52599305,0.00976087,78.83586001,0.50000000,14.53315514,225.43081683,223.21911178,0.01375346,75.50417150,0.50446969,0.46664377,6.64130212,377.84936523,30.50511539,44.11681228,54.31358107,63.69884728,65.39497737,72.26038960,81.95048269,92.94410840,107.81561286,114.60194250,0.32361774,0.21713726,1.08346397,0.00005984,0.19626445,0.03588268,0.89641735,0.71689189,19.34558819,0.03973412,0.82492399,0.53098448,-0.40131536,1.53908673,0.75432609,0.74426295,-0.14639053,7.52959253,64.00000000,
